"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Small states","SST","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6225.73986020152","6331.82886546741","6325.6581786172","6385.50960057805","6480.14077950022","6625.08323742284","6772.89152324482","7005.53967344932","7110.8854418661","7166.46030853304","7290.53938271888","7487.76023661609","7706.71481713783","8025.08092268762","8502.0829011491","8731.15332863086","9017.72448163459","9410.76027645975","9637.5354920792","9222.8616468352","9367.18130402902","9540.22905857724","9691.30229248523","9817.42974850639",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2156.60081954449","2188.43138269925","2190.8115782681","2290.6701354317","2341.080538696","2321.23436762293","2545.70012427847","2523.65911432669","2673.11007624458","2700.60063597829","2743.44537733469","2801.28079621861","2837.11374339594","2875.76045629377",
"Suriname","SUR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10572.7647697743","10705.8352483231","10535.8594140882","9641.96529806228","9824.42758276082","9799.77594646234","9790.80073705505","10212.8740728701","10232.111782708","10004.2445388643","9859.13099345335","10163.3286124219","10450.4923704545","10924.5783780406","11777.8653591339","12165.0817974308","12490.8742858964","12994.3806102424","13403.1008994767","13679.5963045049","14126.955083314","14739.8015196757","15174.4583635687","15709.5175356595",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15299.9910270432","13060.0785777594","12178.29268545","11683.0142423171","12359.2091355711","13043.1944607631","13919.0767022113","14510.4856317466","15122.9842283816","15113.2606509097","15340.8231086681","15904.0688042659","16638.9827647648","17444.9774584853","18331.0424013234","19549.0954084954","21179.5734308679","23395.3168538328","24719.4519685861","23469.0962519492","24428.009732507","25128.4294199513","25537.2438811635","",
"Slovenia","SVN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18402.4161989662","16753.9496514365","15861.8164265682","16351.7540857688","17242.8291497183","17867.0558929846","18530.3813716487","19475.1618718556","20203.7179862133","21264.4954937692","22105.9918217353","22720.0150576947","23560.2632092325","24235.9726587884","25286.5880335852","26254.3720139752","27701.6073957735","29439.6701183176","30448.1555158783","27757.8762682852","28018.3579898948","28155.9366152573","27394.4427505836","",
"Sweden","SWE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29427.4625964113","28892.6140005461","28390.8561013313","27643.3792383745","28548.9817896782","29518.1039336886","29946.3031780812","30739.7669249156","32014.582673097","33480.3098888394","34914.808097024","35260.7494551384","36019.0104116907","36723.4073411231","38128.3392043121","39176.4967225208","40630.7952531434","41667.2663574195","41090.3152716057","38693.3606561787","40880.4189138895","41762.7083628129","41839.6773818409","42155.2096873392",
"Swaziland","SWZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5371.53044574202","5315.02865763426","5361.42348867802","5418.87330758244","5443.18807859686","5592.11665855216","5682.64319684928","5729.45464127535","5753.30623067637","5813.12800330377","5828.8958584075","5835.78644081386","5898.76508289646","5999.05018129332","6134.91438578439","6229.79198051328","6357.20353446732","6482.9817816975","6526.83781599989","6498.25467461461","6511.52351652387","6366.94992103557","6390.02710309594","6470.68540918111",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14081.4519611549","14315.7543804252","15149.500729483","15853.3380645993","15468.4528870633","15090.977305562","15569.8052025921","17230.798774665","18315.4591390454","18304.1664829873","18904.0514723419","18458.5560318537","18140.2697610973","17177.368684916","16812.6382038628","18238.3160493539","19552.8718711692","21479.8884228287","20555.2561667506","20248.0362368559","20801.5982265647","22424.7148134973","22849.443626682","23418.4453285943",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1111.42404885593","1168.77986477463","1223.19392805338","998.96457013913","1065.51892992814","1043.95387815808","1032.17924900093","1054.4373452647","1089.63635630222","1044.5242551506","998.137201283054","1073.16243117367","1120.23003348888","1236.66390414945","1592.05444594236","1802.82596305022","1754.52301540037","1754.73291246643","1753.17458283872","1772.37574478844","1952.53057430683","1896.0329477959","2003.39620437822","2014.48595156813",
"Togo","TGO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1349.89729867515","1305.93007679543","1223.22136476365","1013.87447445456","1138.16016317057","1197.94542144965","1271.8340799594","1418.48251242846","1350.9423805226","1349.34966064161","1304.71385753173","1250.71595498877","1207.39096236368","1234.61205574014","1228.33263198562","1210.89577322574","1227.69487096548","1223.7540514738","1219.08741885156","1229.645053163","1246.01605864571","1273.29175514453","1313.93678772896","1345.91427629197",
"Thailand","THA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6368.78310878825","6841.10427876195","7332.97146560841","7882.16132830734","8528.6353031093","9238.62821136641","9688.85813975055","9453.6441049438","8363.3733225673","8633.26816052203","8938.87907521459","9027.52577051043","9398.96489518782","9962.22547817164","10496.7274281178","10901.0037902815","11399.7599650879","11939.8296088034","12216.4072759285","11915.2217974026","12821.6834703247","12798.0283917588","13736.222276954","13931.8114713267",
"Tajikistan","TJK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3635.33869709626","3302.25621039012","2299.75220058798","1890.55759542925","1465.47908796042","1265.62317131478","1040.23379568226","1044.58416288256","1086.08906218503","1111.17127780866","1185.60063986679","1285.09588573739","1398.36659684722","1522.35581177211","1645.312877036","1718.98999059493","1799.94721738651","1897.63905750314","2001.33236929977","2029.36500498491","2110.28889207145","2212.06486019877","2320.3271202959","2431.65906854524",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8353.20292147662","7748.09243202188","6402.46098710631","6319.51851567685","5094.05387973014","4622.87137355659","4840.50913452504","4221.13513934981","4459.83990492708","5132.49977583774","5350.67629130975","5521.35167431051","5477.29921209481","5598.0930894515","5816.8997816923","6504.86423925679","7137.44727133146","7834.38231678651","8877.34198842119","9302.97440343685","10031.6445621462","11360.5110478323","12460.057714046","13554.9311521902",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1163.61802821083","1314.26225385802","1497.89039498288","1354.05141137254","1276.34123216714","1236.71411615208","1296.29117801227","1234.81189285805","1355.9557428504","1529.23934935838","1696.56181782085","1827.55543366373","1948.76843584162","2058.81305224692","2170.5025294661",
"Tonga","TON","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3573.74524490477","3796.77507055956","3801.47688375523","3938.74911866105","4127.2517462157","4270.81205675405","4258.37489378417","4237.09455543404","4333.5809373627","4480.27216702949","4607.37620393161","4747.0592786878","4880.53647263102","4955.37990715251","4973.058386014","5059.24515348095","4945.70301519415","4709.92571976296","4722.06221036025","4846.25108510804","4981.61717214237","5102.8939398754","5127.11017584561","5134.05703700267",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13464.0367151359","13735.1691763674","13426.1745007108","13158.0113612582","13562.3359160983","14046.0709239897","14561.3911860447","14927.7719422418","16063.745933929","16739.0593497553","17721.0050951225","18383.3046438759","19772.9255589777","22518.5598697527","24174.9255360368","25439.3419647086","28790.3386417511","30007.9266959179","30874.9070598827","29383.4787041259","29321.0198991136","28743.4354891835","29085.7534451981","29469.3529907208",
"Tunisia","TUN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5468.01063209439","5569.63261960825","5882.95021047704","5895.46326002581","5973.82138413162","6017.30982681113","6353.82195799658","6608.14284910098","6836.49539455362","7156.41524160205","7409.16250407133","7632.8469472258","7677.9483659666","8043.38167449439","8415.8682317297","8653.12685059327","9053.14767239143","9525.03028278891","9876.31278047776","10124.0130776505","10380.4070650961","10235.0966568115","10551.2189691421","10738.9567653478",
"Turkey","TUR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10723.615670193","10620.5579692703","10974.70622558","11627.3608980675","10911.3516219043","11588.1682441625","12250.7108089699","12976.0330450457","13072.9133975375","12443.0810837923","13090.2985416875","12166.1879282596","12732.9446787733","13217.1784525652","14258.4680553739","15251.6533329613","16093.1892932493","16633.6000022902","16536.8840345153","15544.9589572506","16757.5341900889","17997.8242104058","18147.6020180902","18646.7801107699",
"Tuvalu","TUV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2369.28525032363","2440.70429275836","2495.8158959042","2585.62991272654","2839.1066750409","2685.6275120131","2515.44160923136","2756.94574245311","3172.02214839898","3109.09992533122","3064.21108143193","3097.18276580253","3320.74272887067","3189.9664730155","3128.56126299558","2995.40933301194","3047.52795872743","3230.44111542688","3479.78232173037","3318.74748495385","3221.92317412238","3488.24835905837","3488.6635737431","3521.32475580348",
"Tanzania","TZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1029.44578095799","1016.82708242277","989.085967753956","968.335360513361","952.778682083078","957.95572230693","974.348075138643","983.035746440118","994.611353890919","1017.53347909305","1041.5244601763","1076.38675192441","1124.21937202111","1170.50149697963","1228.6315204564","1283.25610430544","1331.44636009713","1385.84502831767","1445.60039892679","1487.56847378856","1545.20356686106","1595.92174251701","1655.63591741614","",
"Uganda","UGA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","650.5076883945","663.142494555785","662.729368172633","694.188977490573","714.708031503934","771.718168205163","815.504841611536","830.827826033263","844.956020785689","884.759178187956","883.693205220795","899.402091083127","945.699245712428","973.338926561303","1004.83115286723","1032.83290661076","1106.22892693012","1159.58421316044","1218.91711580895","1264.12037934425","1294.00389624921","1334.10487666067","1334.13916983191","1365.13140130612",
"Ukraine","UKR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10507.2209634652","9603.42196604543","8647.07686186547","7412.82026410438","5741.16647011112","5080.74167377395","4613.42703016971","4515.98377602631","4469.95191887624","4503.27417740814","4817.21402155825","5313.55754688578","5645.68462700064","6226.70025331842","7033.28557372156","7276.30951988724","7860.44470895712","8532.1887746859","8775.81844364156","7510.26391484802","7856.84717063303","8295.16917095255","8332.3231989736","8508.01478731021",
"Upper middle income","UMC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4916.55009934146","4963.3105562807","5047.51643310167","5225.57089141837","5437.40146149446","5646.64999267818","5920.96562780756","6190.45812875311","6322.57030300787","6431.13634974203","6712.54344054632","6867.7180193699","7109.99712035276","7421.66087829176","7969.97976742024","8504.41827844986","9161.34314360882","9924.75243550698","10451.2829925948","10719.045694071","11477.28805272","12093.9684948546","12671.1563542759","13177.9428737961",
"Uruguay","URY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9617.18085893348","9887.58471275362","10594.9648105131","10797.0926078807","11498.7117512456","11250.9017050652","11793.6078630454","12711.8016759634","13200.9548311443","12877.6433745543","12583.6414797878","12078.3744227888","11142.0019284606","11238.7823707105","11806.8307876389","12682.5496923085","13182.2859515807","14010.2479849116","14968.5014277444","15267.8698345684","16494.2981460166","17644.9764770655","18230.2698719798","18965.8165284381",
"United States","USA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36981.7216450314","36464.3211218502","37240.6347321108","37761.6515337619","38807.0675092186","39390.2293796871","40412.5184831579","41720.6603859601","43072.1217709513","44644.0037911753","45955.9985024189","45935.0652613189","46319.2144726763","47204.4863961765","48545.9614484775","49712.5287375552","50548.368147893","50966.1139761157","50339.7111915525","48501.9184028654","49307.3795107613","49854.522668348","50865.9332426735","51450.7383158673",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3043.16204138516","2964.30748481019","2571.31126553723","2455.72682808378","2282.77307246726","2221.719487611","2216.68247406438","2288.39894722917","2348.69227945149","2423.42247966101","2480.94393172125","2552.62275863761","2622.43627419224","2700.96455616747","2875.56926038934","3041.27186478953","3223.70753185362","3480.06760006442","3732.86539635491","3967.71066820912","4185.14252972954","4412.47419290824","4704.52943468122","5002.49647887365",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5716.43924144337","5735.53267290763","6156.20076446214","6160.418184956","5973.63676998428","6033.86893497799","6117.2213136181","6934.20715409615","7298.33718881624","7622.93480018352","7578.72977908118","7697.1603821106","8166.85005748209","8769.83960580164","9117.16859821679","9325.59737895633","10026.3680463431","10342.6773962889","10501.7448571923","10268.8397641447","9923.48840523717","9883.45392597996","10039.3456360524","10323.7635051871",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14539.4495359587","15576.923430833","16143.4356399552","15829.3911968746","15124.1613101849","15390.5189583035","15043.6375462253","15679.9709449087","15416.33736629","14216.0413493311","14460.83563568","14673.3904377195","13129.4471193699","11893.5706460821","13819.8735543323","14980.7815251427","16178.2329694456","17298.5260327994","17910.7708550168","17056.5877784468","16536.505609379","16959.8442964796","17642.4482516942","17614.5982099448",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1501.13887263125","1561.62547639736","1666.70959515308","1770.36706921986","1894.74642840755","2041.75629135217","2197.02139859502","2339.34428982021","2436.50618749815","2514.80767437715","2649.71941574618","2778.37843467297","2919.91222102622","3085.29587641118","3278.32663006588","3484.84984660096","3686.87607001821","3907.14473582484","4084.65090670629","4259.9603981758","4486.26107279494","4716.9762001074","4912.32220596109","5124.63777001539",
"Vanuatu","VUT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2529.26294048745","2536.93367355248","2527.86751584966","2473.98442318941","2625.82593589867","2588.90368994514","2594.19746970596","2671.85920779089","2738.74402964204","2698.33281937659","2800.79928649415","2642.7293173222","2447.33807854124","2488.24074729233","2521.69702562646","2588.96208261345","2739.00519111367","2810.75182675516","2920.41594607784","2945.96541709053","2924.80627169372","2892.84232836972","2879.60147343196","2895.78686516507",
"West Bank and Gaza","PSE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2687.95851826756","2717.44070960867","2822.75264786587","3319.1323581935","3995.46412691653","4583.98204804952","4026.61757195142","3722.01801594573","3538.82630897454","3803.4879903186","4041.56776231041","4287.99465099577","3935.89126659406","3725.12107425078","3339.25478146248","3877.82366249583","3896.51520294091","4071.24056225965","4497.33400954667","",
"World","WLD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8743.57392079275","8708.17448187167","8698.16937135032","8723.56566063284","8858.78537064895","9025.1401505751","9240.34117964731","9482.95503425337","9573.11869347197","9782.3013175313","10103.7795078428","10209.5021837091","10356.7390678916","10613.8165883365","11055.84085916","11443.6900802417","11922.8288536459","12429.5668544156","12636.5570420702","12452.9863721562","12957.4907401127","13311.3746736459","13609.2490623055","13871.5145760835",
"Samoa","WSM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3254.87595598717","3156.60080423837","3121.84194494699","3218.00106974179","3106.83833474722","3283.85120247815","3499.73474121341","3509.10757126864","3576.76833570625","3641.97310558999","3878.72720539092","4131.24186210283","4288.32055526671","4465.17563951454","4649.91696560994","4812.1687443422","4876.77900257193","4932.76974544938","5117.91324664232","4822.45741761247","4813.61804648118","4846.30085551022","4950.20293553148","4892.8151044843",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3441.27073048576","3482.31869985811","3578.4657200816","3535.71823055177","3597.80812613388","3644.45647182167","3676.19027365859","3746.01155366586","3856.85749492066","3891.74398540447","4017.47801137725","4052.91634610119","4094.08610117072","4129.47657848818","4177.19850256395","4295.36658227033","4319.57678168076","4354.10711784127","4420.09516298953","4493.93436484071","4534.22381032301","3760.67110605693","3764.98835828047","3832.28473987441",
"South Africa","ZAF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9934.78920554001","9632.99668559378","9232.47359659054","9151.0638140222","9247.27880351752","9331.43370687448","9519.1186035726","9550.02935379907","9376.37805279583","9368.56789482166","9519.05672988685","9581.34071719758","9737.83781184295","9895.29639538767","10211.7138896139","10610.6619805021","11058.9607266725","11519.6301422517","11780.0870184953","11447.4362879627","11650.8464205385","11910.1525413629","12041.6269552117","12105.5548779204",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1268.6725428774","1118.81464875924","962.11468277149","800.159372982335","741.480585833995","723.554004348384","697.715394695211","644.244952263535","621.340846083493","582.778037215066","530.25261288237","505.991639799318","506.706288376227","519.695003675442","538.702976996409","555.448601810461","568.557590705241","587.274159549764","606.53775399177","606.658920448808","631.795681568057","656.786688167038","684.800916710471","722.97725054778",
"Zambia","ZMB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2536.86467066549","2474.83213773836","2375.47785801579","2478.64172979986","2211.69744990746","2096.82379751597","2185.13009409062","2197.44691015683","2098.64433296237","2088.26643653779","2105.68166107601","2153.07677029078","2169.38332060773","2224.28693894592","2285.70654901778","2345.79011142393","2426.40497214455","2506.16634812108","2583.72673245348","2661.177559154","2779.03186284248","2878.30710080684","2990.75338088738","3079.3258252571",
"Zimbabwe","ZWE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2531.62305717014","2604.14348014698","2315.80831957855","2292.24462780779","2456.20791724073","2415.55401301243","2619.29659364084","2644.92093376884","2680.35961457212","2625.11888028139","2520.60724731357","2540.01100413799","2304.1872430381","1907.7322311195","1794.11651282249","1689.31835120611","1629.08434930256","1567.61561595332","1286.20437432633","1352.08372631423","1484.23942067147","1625.91185912061","1666.7545187237","1645.88554211628",
